Parent Record Key,Parent URL,Parent Device Name,Reporting Key,Child Name,Child Key,Child Key URL,isReportingKey
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #469","Cwb3Gd6oc1Xy3omrnxAEvz","https://gosqas.org/history/Cwb3Gd6oc1Xy3omrnxAEvz","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #470","PZWGzuvUN6A3hmnMNngbYy","https://gosqas.org/history/PZWGzuvUN6A3hmnMNngbYy","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #471","P3aoRCM9TT1dnSejpMXQDM","https://gosqas.org/history/P3aoRCM9TT1dnSejpMXQDM","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #472","HtX7C43fX28z943h4sCFgW","https://gosqas.org/history/HtX7C43fX28z943h4sCFgW","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #473","G6Y47nZ8J6a9rfmvHxyj4i","https://gosqas.org/history/G6Y47nZ8J6a9rfmvHxyj4i","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #474","JK47JsNXCAZYoEguqBk4V8","https://gosqas.org/history/JK47JsNXCAZYoEguqBk4V8","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #475","RdgndcAP6soWF6Sn3uFCGJ","https://gosqas.org/history/RdgndcAP6soWF6Sn3uFCGJ","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #476","Jr92i6JusAneVgaydgBk24","https://gosqas.org/history/Jr92i6JusAneVgaydgBk24","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #477","UvBQeQiRnHFBynQr7bRSu7","https://gosqas.org/history/UvBQeQiRnHFBynQr7bRSu7","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #478","BwipK58KmcoBDbmDbWjP25","https://gosqas.org/history/BwipK58KmcoBDbmDbWjP25","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #479","LmZzpbenmZhfRjSxFWA2x8","https://gosqas.org/history/LmZzpbenmZhfRjSxFWA2x8","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #480","Wo6hb7dKmi3YXtHNoS8zsr","https://gosqas.org/history/Wo6hb7dKmi3YXtHNoS8zsr","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #481","MMPoYmMFMCfjZcas7oMXYN","https://gosqas.org/history/MMPoYmMFMCfjZcas7oMXYN","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #482","EdLY1yx8oiaS7mK3Rjcpen","https://gosqas.org/history/EdLY1yx8oiaS7mK3Rjcpen","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #483","TsVzAsHBNoe4Q2P7h9jcwh","https://gosqas.org/history/TsVzAsHBNoe4Q2P7h9jcwh","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #484","S2xrg9AFSDrbNJzvqJMZvy","https://gosqas.org/history/S2xrg9AFSDrbNJzvqJMZvy","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #485","D9X5XK66c6MNf9uHt2Zer5","https://gosqas.org/history/D9X5XK66c6MNf9uHt2Zer5","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #486","PRCXhfqyHrfunwqUnEB5tu","https://gosqas.org/history/PRCXhfqyHrfunwqUnEB5tu","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #487","8zL8eSYR3ojsCCe4TbEpAi","https://gosqas.org/history/8zL8eSYR3ojsCCe4TbEpAi","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #488","KsvFXuuB1shypgA9hsFkK8","https://gosqas.org/history/KsvFXuuB1shypgA9hsFkK8","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #489","QLC6wmcJLvQxVqBCFeA61p","https://gosqas.org/history/QLC6wmcJLvQxVqBCFeA61p","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #490","YEBHS9j6NttGVKYkRCjE34","https://gosqas.org/history/YEBHS9j6NttGVKYkRCjE34","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #491","Eskw2B8Vnbxi4uithBxoM9","https://gosqas.org/history/Eskw2B8Vnbxi4uithBxoM9","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #492","Uh6L9Lm9GqwVpkdVLqvyZE","https://gosqas.org/history/Uh6L9Lm9GqwVpkdVLqvyZE","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #493","7iMGkt1s1nykYLUkxEbhbF","https://gosqas.org/history/7iMGkt1s1nykYLUkxEbhbF","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #494","UR7ahEUwaLW7osSFsZFgeT","https://gosqas.org/history/UR7ahEUwaLW7osSFsZFgeT","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #495","Kw5FzQ1FVRgY9HUX6i5ctL","https://gosqas.org/history/Kw5FzQ1FVRgY9HUX6i5ctL","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #496","BbiWYrgmFUrxGVaA5yXakC","https://gosqas.org/history/BbiWYrgmFUrxGVaA5yXakC","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #497","Xmqh8i357iaaMKZNgyoozx","https://gosqas.org/history/Xmqh8i357iaaMKZNgyoozx","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #498","3P6nSvSdVh4kMqEBrPUvjY","https://gosqas.org/history/3P6nSvSdVh4kMqEBrPUvjY","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #499","8aHKDL3Nf32iWti8aLNEGK","https://gosqas.org/history/8aHKDL3Nf32iWti8aLNEGK","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #500","3kgfDDaS58JoTC1kBPauUQ","https://gosqas.org/history/3kgfDDaS58JoTC1kBPauUQ","F"
